,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20
3405,-0.1839148,0.08227018,0.24245068,0.30720732,0.056789465,-0.14506014,0.6674101,-0.08026309,-0.22220448,0.70777345,0.96142304,0.07495994,0.09472128,-0.12310111,-0.105618455,-0.50788873,0.30411002,0.25121978,-0.12157935,0.27396905
3406,0.1793405,-0.20096648,0.3708815,-0.13749869,-0.33140567,-0.43435788,-0.17373453,0.55229545,0.42275628,0.0026536752,-0.23841502,-0.13693932,-0.39023456,0.30575436,0.17051971,0.41704848,-0.3571636,0.46050596,-0.23658012,0.09829338
3407,0.22585034,-0.32575426,0.012710703,-0.8261076,-0.24268417,-0.25664097,0.6206037,-0.09657319,-0.46821687,0.34470415,0.40971446,0.2711106,0.18521006,0.09815089,-0.1303011,-0.3721105,-0.0071458286,0.18246119,-0.43919957,0.3831396
3408,0.09382435,-0.53573114,-0.24466005,0.000573241,-0.145057,0.072260566,0.21386349,0.7285117,-0.17684706,-0.08179811,-0.82098085,-0.06866339,-0.038809918,-0.27554667,-0.35906363,-0.47520724,0.013805117,-0.40907896,0.20688051,0.44874087
3409,0.2514623,-0.24838729,0.025083406,-0.49164343,0.08716174,-0.31125206,-0.43301415,-0.0677634,-0.274678,-0.69551104,0.67741793,0.27042833,0.104777336,0.18266533,0.51220137,0.34344676,-0.14100692,0.39126542,0.07834429,0.39864138
3410,0.1911619,-0.43158367,-0.014794671,0.2601648,0.13912934,0.045895416,-0.56274706,-0.18423393,-0.06923617,0.21716295,0.22682934,-0.5063071,-0.0036385674,0.3032046,-0.66356623,0.33716974,0.025003068,0.34629837,-0.13301387,0.4342181
3411,-0.30792207,0.04239601,0.049998157,-0.19096549,-0.8799732,0.25271082,-0.26734433,0.2558449,-0.5007051,-0.2726579,-0.7636445,0.4171331,-0.44059873,0.14229913,-0.20984754,-0.073504746,0.57457405,-0.05934004,0.7073527,0.20454413
3412,-0.16122724,0.59867555,0.23228532,0.11043195,-0.22068885,-0.2741798,0.18009886,-0.26879194,-0.8486856,0.2324048,0.07150269,-0.46371517,0.1977541,-0.22471407,0.50807446,-0.4506894,-0.16280885,0.17487189,-0.012763036,-0.16565698
3413,-0.23383667,-0.10806025,0.4377567,-0.93771607,0.19637135,-0.38504788,0.047426894,0.15834019,0.17257753,-0.3397262,0.010502911,-0.4057542,-0.1630855,0.4585066,0.20909703,0.058354326,-0.4650876,0.40390503,-0.6667487,0.014952932
3414,-0.7339669,0.42487124,-0.13401902,0.5384838,-0.03286595,0.47065628,-0.17735428,-0.35731092,0.09186579,0.3295696,-0.5814966,0.3358096,0.41928047,-0.37103063,0.08979189,-0.10099891,0.22747244,-0.3825367,-0.4790158,-0.49457285
3415,-0.070506185,-0.22962508,-0.028570669,0.13489284,0.14255862,0.16550334,-0.3338788,-0.27250522,-0.27950644,0.6685453,0.48367617,-0.09511824,0.087987654,-0.45595157,-0.20676409,-0.09065864,0.45763668,0.53879,0.20663455,-0.8314158
3416,-0.5827929,0.46057242,-0.016529009,0.10871184,-0.48268396,-0.12130615,-0.18924223,-0.3837541,0.047780093,0.35773602,0.27145788,-0.074910514,0.4213524,0.27560025,0.4955325,0.11236765,0.29886582,-0.57288957,0.7847769,0.49335566
3417,0.33552673,-0.2917442,-0.25493306,-0.8472584,-0.62643987,-0.27468657,0.35632125,-0.29869905,-0.3496699,-0.21882688,-0.42042547,-0.4121274,0.21797712,-0.25746274,-0.42018658,0.1295377,0.6073445,0.20571832,-0.00835642,-0.20924293
3418,-0.0066781184,-0.13617647,0.024110137,-0.30978698,-0.24470973,-0.28067687,0.67492914,-0.27273992,-0.45999506,0.18446009,-0.40106475,-0.5113677,-0.010931713,-0.003724554,-0.45202497,-0.064571865,0.076630004,-0.22065598,-0.03846514,0.48837
3419,0.26200044,-0.07490777,0.021870723,0.067197,-0.14770928,-0.32688922,0.32556176,0.5042335,-0.080633745,0.04981408,-0.029961938,0.25652453,0.35726938,0.041335016,-0.48356065,0.21469289,0.35757992,-0.43194783,0.5629138,0.35711965
3420,-0.37221304,-0.52038103,0.27892214,0.21027409,-0.059118215,-0.3550982,0.094619,-0.16970116,0.61420953,0.63292754,-0.4055312,-0.14988951,0.4757302,-0.5578612,0.0042011393,-0.29726338,-0.67042637,-0.21679646,-0.104499474,-0.42055616
3421,-0.19050878,0.13161948,0.43699518,0.19620474,0.4378649,-0.28936994,0.19572994,0.12771355,0.20015487,0.33576962,0.34687272,0.53965384,0.37729576,-0.23481336,0.33074114,0.15820508,-0.45351663,-0.18912786,-0.63868093,-1.084137
3422,0.47348952,-0.53374755,-0.04146509,-0.1869233,0.39650354,-0.25213802,-0.1603737,0.62079734,-0.109446816,-0.52997696,0.20147935,-0.23819616,-0.5683117,0.2132568,0.4974538,-0.2467248,-0.3400107,0.18948992,0.041494153,0.16476636
3423,-0.04590148,-0.11734216,0.40422454,0.47147802,0.2796602,-0.0037011297,0.95268327,-0.6128151,-0.058714036,0.21935222,0.070363656,-0.08530682,0.20898724,0.2475376,-0.025653536,-0.22026014,-0.14169964,0.2013148,-0.050420564,-0.33560774
3424,0.22221409,0.018154386,0.31671795,0.6137174,-0.56398076,-0.23165934,0.05030191,0.48644227,-0.842861,0.47655365,0.27212957,0.2376246,0.07888601,0.2981862,-0.06530376,0.26190624,0.24832696,0.3934368,-0.16625555,0.32100946
3425,0.75185186,-0.63469034,-0.026405716,0.18303019,-0.07432739,0.013558864,-0.37088487,-0.07748534,-0.14240305,0.027895734,-0.5467826,-0.39420426,-0.39744547,-0.051017333,0.41908368,-0.10012321,-0.6335529,0.21209747,0.15000698,0.3298903
3426,0.1294908,-0.010632528,0.329682,0.18954428,-0.16285777,-0.32522398,-0.24741432,0.13924518,0.41572732,0.35747328,-0.10086549,-0.038084693,0.023396136,0.33387262,0.26604733,0.6666502,-0.110971875,-0.36490437,0.66587496,-0.085092254
3427,-0.574367,0.0017987512,0.18477084,-0.59350055,0.67316794,-0.47888756,0.12176979,0.3731116,-0.25944522,-0.47255126,0.09112816,0.6440233,0.7747575,-0.42574292,-0.18284233,0.23215814,-0.07995945,0.39995727,-0.0404119,0.5326391
3428,0.5986799,0.038656525,-0.11501516,-0.101687424,-0.5939851,0.18754761,0.17429332,-0.07038614,-0.40312052,-0.17147699,-0.4281752,0.345801,-0.78130877,-0.37189692,-0.8111635,0.13747208,0.16177833,-0.21089797,0.126769,-0.07373759
3429,-0.4192921,0.053185854,0.38486016,0.18220721,-0.2382859,-0.0013723598,0.13177104,0.30407825,-0.0778087,-0.34565267,-0.25412259,-0.16419587,-0.6167328,0.020870157,-0.5675257,-0.48297176,-0.23798798,-0.83509815,0.28370842,-0.25839654
3430,0.25170517,-0.2079673,-0.10705912,0.39156175,0.1628901,-0.24926314,-0.1781659,-0.3722378,0.3469724,0.4980333,0.5941849,-0.4266849,0.21271314,-0.51427,-0.71173495,0.2607622,-0.064653374,-0.25736663,0.13172776,0.20340773
3431,0.101425275,-0.45701018,0.35060906,0.38083008,-0.16877387,0.17139181,0.8629233,-0.55277014,-0.4966707,0.2334443,-0.14255302,0.27068666,-0.63274246,-0.56199753,-0.1484048,0.09666229,0.10972461,0.59700257,0.3737736,0.1724332
3432,0.36906877,-0.027266098,0.008468519,-0.24144374,0.32907405,-0.19364089,-0.109572135,0.67828196,-0.46362275,-0.28332725,0.6508165,-0.15149291,-0.025295269,0.1567408,0.20771064,-1.0329269,-0.14276867,-0.27044687,0.18268536,-0.34394
3433,-0.88275653,-0.4131846,0.45025814,-0.21756996,0.1540137,-0.1642563,0.106276534,-0.20057747,-0.045893412,0.30241638,-0.2808514,0.3436122,0.5039093,-0.4719032,0.4155428,-0.2942052,-0.27454194,0.27543193,0.30250975,-0.39227653
3434,-0.3082389,0.38493013,-0.32126325,0.25716394,-0.022827059,0.5735838,-0.9223059,-0.20876065,-0.67783976,-0.28529632,-0.48486352,-0.22233582,0.20244913,-0.4798375,-0.68594235,-0.4657894,0.17865139,-0.169594,-0.421774,-0.07307705
3435,-0.1141082,-0.56357867,-0.14435835,0.53058326,-0.30490583,0.60576665,-0.66655815,0.10907901,-0.008979565,-0.37101698,-0.27385315,0.31938043,-0.17393126,-0.33670303,-0.28081754,-0.35670495,0.28428784,-0.2958083,-0.62720054,-0.74719334
3436,-0.3299917,-0.3871579,0.2607687,0.5659508,-0.14637585,-0.08043233,0.21735835,-0.5511425,-0.6575657,-0.3188475,0.1074836,-0.012278073,-0.38328946,-0.4565253,0.08088491,0.26759213,0.0027392933,0.035698634,-0.602794,-0.61610395
3437,0.2729344,-0.26000962,0.20517495,-0.060969405,-0.6395946,0.07242423,-0.67683643,-0.40654308,0.2766335,-0.5196641,-0.33177128,0.26334843,-0.27859804,0.5011457,-0.16333222,0.9225022,0.21180005,-0.30172795,0.50755125,-0.48923603
3438,-0.49242675,-0.33968863,0.019853558,0.23964109,0.33760887,0.22299659,-0.07525643,-0.15109392,0.10816398,-0.10698575,-0.036534548,0.3551883,0.23915498,-0.448919,0.16816057,-0.004185507,0.1257401,0.04900859,0.82176757,0.34041446
3439,0.08372749,0.083735,-0.6169972,0.08310151,0.038136784,0.10948517,0.2454419,0.17542787,-0.018300937,-0.24027893,-0.4869109,-0.6388458,-0.39516395,0.23238531,0.02207642,-0.105075136,0.66406673,0.0747995,-0.70023537,-0.20522238
3440,0.36404678,-0.231546,0.0139557915,-0.03959738,-0.011818918,-0.028154468,-0.36696193,-0.44329295,0.029054657,-0.33198977,0.23039879,-0.33968446,-0.032742854,0.3816862,0.206544,-0.6722296,-0.3631169,0.16198424,-0.20362459,-0.20542903
3441,-0.15139617,0.6222896,-0.10932629,-0.711691,0.78428173,0.29834914,-0.17210986,-0.21390574,-0.17746446,0.2142001,0.040439118,0.5827779,0.07926085,-0.421035,-0.37856805,-0.15472035,0.012810087,-0.5211653,0.6143849,-0.53100985
3442,0.08184775,0.03406447,0.12629382,0.2506719,0.26363897,0.08009066,0.5224655,-0.14249821,-0.15658878,-0.03609586,0.07810866,-0.34467468,0.063528694,-0.4534377,-0.30681193,-0.48462793,0.10495725,0.49676862,1.0355873,-0.13108349
3443,0.15346004,0.052761734,-0.4222536,0.04625787,-0.28245038,0.025065128,0.093603775,-0.022729194,0.30907214,0.2950123,0.14883584,-0.6512291,-0.02691138,-0.68549156,-0.606164,-0.11905608,0.49398723,0.42160577,0.19035006,0.7508884
3444,-0.30223325,-0.044840153,0.22729406,0.8794488,0.029707734,0.12174224,0.16647778,-0.69224626,0.16968611,-0.54597443,0.73719364,-0.30930108,0.45096484,-0.23884737,-0.18311003,-0.10316118,0.10392281,-0.520185,0.43493265,-0.12626973
3445,0.28782213,0.26718223,-0.4739694,0.13712507,0.28800073,-0.0028176056,-0.085755505,-0.28849262,0.4394668,0.20201477,0.40306625,-0.14386456,0.33746317,-0.605099,0.042545337,0.18297789,0.2244681,-0.32501322,0.925743,0.39512944
3446,0.2041174,0.032620072,-0.31563887,0.005121542,-0.3173371,0.4319196,0.67690325,-0.04030569,-0.24879257,-0.038891062,-0.2881149,0.6750622,-0.5403381,-0.6163652,-0.31651992,-0.66466856,0.23828055,0.05656496,-0.3793534,0.12697318
3447,-0.16495232,-0.25546953,0.42898893,1.1020353,-0.26625207,-0.027312586,0.06795759,-0.496015,-0.12769598,0.281871,0.14759666,0.22962002,0.30893633,-0.29582062,0.22416995,0.2456113,-0.22866726,0.1809839,0.14687923,0.094737604
3448,0.12638995,-0.24226333,0.19426866,0.23482975,-0.1798034,-0.24248822,0.069984555,0.10575176,-0.17034668,0.13754863,0.32054806,-0.40776542,-0.04645683,-1.0213245,-0.0856363,-0.7996112,-0.4960666,0.5392849,0.3452659,0.116850086
3449,0.043628987,-0.5332196,-0.15726012,0.32706088,-0.37024903,0.115681335,0.36104673,-0.22013776,0.30175367,0.25455806,-0.3904983,-0.24345404,-0.14154282,-0.29628688,-0.58205754,0.101739004,0.33806863,-0.17993881,-0.48232755,-0.3817938
3450,0.22256432,-0.4189458,-0.10203564,0.43470988,-0.4717896,0.18542047,0.76456285,-0.69477236,-0.011195083,0.19886786,0.16938551,0.7578295,0.040111355,-0.36728317,0.12215572,0.11702311,0.015263939,-0.47046638,0.16521634,0.8081772
3451,1.0033826,-0.21731281,-0.2928273,-0.29489705,-0.45472988,0.091961585,-0.38786715,0.24016243,-0.39342073,0.215379,-0.25708437,0.06045438,-0.807236,0.100651294,-0.39059347,0.40201408,-0.065154925,-0.0019978986,-0.013119115,0.5523786
3452,-0.141642,-0.014717141,-0.037972465,0.44325683,0.11948987,-0.024508076,-0.19222231,-0.025733277,0.16510637,-0.40770617,0.14640583,0.48943502,0.31261933,-0.47079572,-0.41948006,0.23109381,-0.14732113,-0.95229673,0.55528057,0.38786426
3453,-0.22710815,-0.1020418,0.34841853,0.21578923,-0.013663977,0.25111544,-0.40588766,-0.6680347,0.047976874,0.34242323,0.04809751,-0.1931194,0.27022493,0.14994305,-0.4918014,0.42408195,0.23534052,1.0132492,0.35486147,0.17924118
3454,-0.137024,-0.62938225,-0.09940577,0.15768842,0.3375461,0.2693085,-0.078807585,-0.030653236,-0.71349686,-0.13421457,0.22760135,0.6158844,0.37561396,0.009976518,0.28532955,0.1739344,0.69330055,0.38262165,-0.06658709,-0.34301654
3455,0.21700625,-0.8099327,-0.26333204,0.19429165,0.2911785,0.10624479,-0.18983316,0.4099953,0.033295337,0.39682004,-0.11053218,0.33907795,0.584471,0.051699515,-0.10394114,-0.24321292,0.2202551,-0.49349883,0.014076203,-0.3925544
3456,0.065156505,-0.5116235,-0.49886703,-0.47241825,-0.009936079,-0.03380561,-0.39854884,0.04518931,0.45445266,-0.20144536,0.35621372,-0.47648513,-0.04566893,0.27473706,0.46962795,0.24651441,0.5237183,-0.046338268,-0.36131975,0.023788357
3457,0.0023982255,-0.22193724,-0.21534549,-0.17701893,-0.45570588,0.043005057,0.44296226,0.53898597,0.17671426,-0.050804153,-0.272138,0.49571118,-0.42042917,-0.3788378,-0.16080318,-0.34665394,0.29085428,-0.41182184,-0.6082009,-0.2759315
3458,-0.70211256,0.5032635,0.13333413,-0.64213145,-0.4519791,-0.09696452,0.46942556,-0.060194355,-0.008319106,-0.3428152,0.1140524,0.14203823,-0.01936291,-0.5833086,-0.39358324,-0.2453119,0.508635,0.23956642,-0.023166107,-0.07748815
3459,-0.31361088,-0.10289856,-0.088770874,0.22505955,-0.6038135,-0.43004742,-0.04618217,0.08624854,-0.15793744,-0.06985518,-0.47625458,-0.28764477,0.54596144,-0.5198585,0.43488342,0.06257277,0.041944955,0.0050472566,-0.4930903,0.0043885284
3460,-0.22878018,-0.08483067,0.31321305,-0.063908964,-0.10131429,-0.21754718,-0.26198825,0.1454844,0.41821542,-0.4849315,0.76579696,0.35796082,0.24944533,-0.007197336,0.2710054,-0.36166587,-0.44621745,0.40706667,-0.0370114,0.17643805
3461,-0.22534378,1.1191517,0.33207956,-0.04862593,0.2783194,0.0842547,-0.36622733,0.07478396,0.19950424,0.058014885,0.5807114,-0.19218652,-0.3366741,0.4306328,0.17849855,-0.67196244,-0.23375417,-0.0050465087,0.10022616,-0.43525806
3462,0.24235477,0.30165595,-0.04401557,0.13602684,-0.12082807,0.047918353,-0.25724414,-0.41089982,0.23289312,-0.42278686,-0.09322091,-0.18801233,0.35243976,0.68180686,0.004303716,0.114420086,0.25894153,-0.47884887,0.8018976,-0.11567332
3463,-0.396093,0.30445457,-0.04787099,0.20477924,-0.08227057,-0.18555768,0.1561778,0.017604813,-0.05263594,0.32023567,-0.305511,-0.6171891,0.012010843,-0.557939,0.5508634,-0.49809358,-0.34157693,-0.21112342,-0.0076381466,0.43402776
3464,-0.069068834,-0.43257052,-0.12614918,0.3942877,0.24760412,-0.023850685,-0.036839917,0.13149309,0.11822037,0.41219538,-0.21321407,-0.22304896,0.578349,-0.1448312,-0.4996517,0.22613458,-0.15317811,-0.08947789,-0.55924714,0.034549125
3465,-0.23877764,-0.5488055,0.6139266,0.88245744,0.0077061695,-0.18406354,0.6323205,0.025573602,-0.28484333,0.27297264,0.048866365,-0.061380364,0.33822057,0.35209227,0.27650413,-0.41973177,-0.12014948,0.43889633,-0.18747598,-0.036700483
3466,0.39764208,-0.41775882,0.42859682,-0.42364037,0.16522713,-0.60414654,0.11585403,-0.18746462,0.04477903,0.03926678,0.21515723,-0.518181,0.27392933,0.5115171,-0.72832,0.64873683,-0.03544609,-0.15983014,0.62863183,0.013136335
3467,-0.030828046,-0.6140482,0.5651714,0.14274022,-0.4809371,-0.040602136,-0.020250956,-0.08765138,0.03275169,-0.20875175,0.14546096,0.41109115,-0.52270824,0.1816315,-0.41850415,0.24405216,0.20426786,0.38005632,0.59046453,-0.29704767
3468,-0.54622924,0.021285698,0.012091603,-0.36254665,0.30351973,0.45294562,-0.63038176,-0.15104426,-0.08229544,-0.112462245,-0.41284576,0.018352496,-0.36102748,-0.3788893,-0.166464,-0.43534204,-0.20684083,0.13625965,0.026743142,-0.3158717
3469,0.38037816,-0.020090738,0.094731376,-0.14379211,-0.24039413,-0.1634461,0.12670764,0.08505638,-0.36682436,-0.15986408,-0.2279058,-0.1794902,0.4753752,0.6867237,-0.16881031,-0.25919953,-0.23935996,0.03132176,-0.048629075,0.57396376
3470,-0.27351448,0.22302611,-0.24701728,-0.88094705,0.122060224,-0.031201217,-0.14619265,0.48443913,0.35978904,0.027974553,0.25956884,0.09582346,-0.6978749,-0.35589468,-0.21049257,-0.028303731,0.13211225,-0.42208436,-0.23116963,-0.21662764
3471,-0.18182208,-0.6058101,-0.008576258,-0.42401686,0.06937718,-0.24732916,-0.054873098,-0.3607079,0.62823147,-0.10281263,-0.110758975,-0.14384067,0.28957728,0.34769374,0.46157536,0.1475424,-0.19065088,0.23270719,0.27649966,0.07433164
3472,0.42919922,0.6578465,-0.31425142,0.304682,-0.6958722,-0.006289379,0.6025662,-0.21538001,0.30852154,0.02054327,0.10605336,0.4468228,-0.3979453,-0.3764561,0.117115244,0.61863464,0.4968433,-0.21598679,0.039688863,0.114694424
3473,0.28229007,-0.25046688,-0.18809544,-0.005643938,0.27010927,0.2093938,0.36125413,-0.30761304,-0.24872562,0.2827182,-0.25899073,0.19155043,-0.22164127,0.42384437,-0.23846748,0.36429617,0.28675783,0.07887036,-0.21986556,0.44921046
3474,-0.21427831,0.110083744,0.24750486,0.084691316,-0.06463963,-0.020251583,0.26238957,0.8074044,0.16782393,-0.16055207,-0.24260388,0.08777828,-0.09870478,-0.038276408,-0.09789137,-0.00709538,0.40542844,0.08003526,0.40185222,-0.31039104
3475,0.27042818,0.4556426,0.3189306,0.3809686,-0.12256108,-0.07580184,-0.0400577,0.030792806,-0.75233996,-0.16046613,-0.012641292,-0.15527461,-0.66769844,0.8280912,-0.026407478,0.31282073,0.34328476,-0.41309565,0.18224327,-0.11859328
3476,0.6638106,0.29898688,-0.11040314,0.34477952,-0.2151072,0.057255663,0.39119238,0.5370476,-0.0481731,-0.26080772,-0.31164825,0.43717986,0.2404291,0.013141614,-0.034960262,0.032654975,0.10423815,0.529818,-0.27268702,0.2164037
3477,0.05027007,-0.07956834,0.03279081,-0.026719969,-0.53025657,-0.49049103,0.02552183,-0.38759032,0.6402893,0.36437148,0.28220826,-0.17172858,0.4482324,-1.3330044,-0.17499232,0.13487096,-0.29630765,0.23202762,-0.022432601,-0.31301594
3478,-0.21089555,-0.650838,0.41348752,-0.41906825,-0.2985169,0.05672311,0.08958245,-0.21900713,-0.08859539,-0.021718668,0.20272954,0.079995066,-0.5793071,0.59182477,-0.37702495,-0.16430503,0.16055658,-0.45050985,0.32284674,-0.0598888
3479,0.018985681,-0.1389556,-0.047115866,0.3776149,-0.16096093,0.22122851,0.0046689794,0.0069523845,0.55880433,-0.5128841,0.4388811,0.22615479,-0.70565045,-0.10755079,0.27358124,-0.21375507,-0.24776502,-0.27351397,-0.0019058682,0.37276304
3480,-0.2009761,0.0005348787,-0.45791873,-0.07684303,0.21165521,-0.15086341,0.05975592,-0.2464271,-0.076903276,-0.046652116,-0.3810924,-0.8052134,0.4043277,0.37715903,-0.064122654,0.81357765,0.99048096,-0.319952,-0.39106858,-0.19343942
3481,0.38086465,-0.16243127,0.19453278,-0.64420104,-0.6328515,-0.67731994,-0.12269332,0.30244794,0.15377823,0.39886534,0.75561655,0.091749564,-0.040125333,0.16070916,-0.12731937,0.41686398,0.048310295,0.2572667,0.24544683,0.35637924
3482,0.625325,0.07258876,-0.120516874,-0.14455935,-0.6798248,-0.03970899,-0.0062811826,-0.37201038,-0.6165991,0.0056623816,-0.39500865,-0.3218416,0.0864564,0.110709704,0.023421168,-0.23149042,0.28040978,0.31240934,0.37389338,-0.08713719
3483,0.17439038,-0.580251,-0.21967769,-0.20716122,-1.5195466e-05,0.34846315,-0.65412956,0.18198837,-0.08674934,-0.7087473,-0.006297868,0.18430224,-0.8948347,0.18268156,0.37932944,-0.29177922,0.062698245,0.12073507,0.035787694,0.1343591
3484,-0.33630976,0.13226369,-0.12662898,0.040014863,0.55083656,-0.07225262,0.19243701,0.042671103,0.2181778,0.38594383,-0.21690018,-0.20419796,0.8875137,-0.15354091,-0.43434387,0.016871301,0.2478677,-0.17840844,-0.4694659,-0.44637945
3485,-0.4087641,0.41444635,-0.20381345,-0.30196705,-0.024261743,-0.07326685,-0.47553632,0.49754447,-0.4225333,0.22248578,0.3662217,0.53976655,0.6567835,-0.03520514,-0.17372149,-0.18035464,0.29108214,-0.8142009,-0.2970539,0.2555916
3486,0.15966973,0.2352722,0.1410973,0.5185204,0.14168498,0.20109369,0.28828517,0.12252843,-0.6485298,0.07348204,-0.0971458,-0.30773962,-0.42729607,0.14732765,-0.9296477,-0.19220646,0.4293812,-0.3032497,0.26028618,0.08594218
3487,-0.3614517,0.31557012,-0.28358614,-0.20718245,-0.3195415,0.21085401,0.72670925,0.096548855,0.2247639,-0.431903,-0.264187,0.5582022,-0.5051511,-0.89623594,-0.092786066,-0.2576034,0.33440357,-0.39321238,-0.4527584,0.010725501
3488,-0.115334235,0.38606372,-0.48577783,0.24804893,-0.19337407,0.24032916,-0.59518015,0.18166937,0.01292983,0.27423796,-0.1280484,0.6944012,-0.029392323,-0.38746303,0.871639,-0.5368835,-0.42607984,-0.49447307,0.26460108,0.42509615
3489,-0.43463245,0.0688834,-0.10018047,-0.12928861,0.35995352,0.50350475,-0.1098558,-0.6452418,0.7898944,0.2800357,-0.23742461,0.44813144,0.07409138,0.07164107,-0.63519746,0.11187724,-0.27258024,-0.22185248,0.059185084,0.38776127
3490,0.2927993,0.49747723,-0.35173523,-0.37243843,-0.32941902,-0.1186004,-0.27994823,-0.7414113,-0.15009381,-0.094863765,0.25398394,-0.26873803,0.03537119,-0.051564466,0.16432737,0.63241327,0.45404992,-0.27527294,-0.1328116,-0.40811986
3491,-0.049924396,-0.61957103,0.48588112,-0.0024750605,0.31723,0.16576527,-0.18284468,-0.2488836,0.010569756,0.13269244,0.3074961,-0.4781222,-0.49247864,-0.10678736,-0.7106597,-0.2223284,-0.25471428,0.49706805,-0.25193092,-0.45664558
3492,0.59376824,0.6493123,-0.38279098,0.33475274,-0.06570986,0.067303754,-0.26849264,0.02239799,-0.5241163,0.2399609,-0.42695126,-0.4667544,0.5072402,0.5417448,0.27984172,-0.38325924,0.08076108,0.0016805907,0.2699593,0.50917804
3493,0.14047717,-0.23506032,-0.42900574,0.49164096,-0.12930991,0.675071,-0.40534252,-0.2799233,-0.24821779,0.54603535,-0.3343922,0.19641726,0.37615293,-0.14723207,-0.17359681,-0.21485598,0.27645537,0.08325884,0.03806691,0.257439
3494,-0.18732966,0.08306262,-0.20236365,-0.68145096,0.3845173,0.19070673,-0.055135492,-0.28680858,0.12381398,-0.09088472,0.7876141,-0.29829466,-0.5782433,-0.40349612,-0.12068649,-0.022045616,0.5203248,0.57668,0.40991065,-0.005655693
3495,0.32763568,-0.2625549,-0.36946678,-0.12421901,-0.1232283,0.11242329,0.116024226,-0.576629,0.44010437,0.38570124,-0.31816962,-0.5653645,-0.406574,-0.94218946,-0.09214692,-0.11703308,-0.4019719,-0.14851747,-0.6536338,-0.63755566
3496,0.31411448,-0.12061517,-0.46529818,-0.24777998,-0.039895374,0.08258435,0.072410345,0.95828795,0.5938747,0.14357512,-0.5040187,-0.16155691,-0.4924139,-0.13242283,-0.48641428,-0.114959314,0.20613924,0.21515803,-0.75518227,0.51049656
3497,-0.34974274,-0.12701733,0.32578135,-0.14383616,-0.28497246,0.09905188,0.51748306,0.08111364,0.28153163,-0.10729934,-0.6236851,0.52892053,-0.42733464,0.524021,0.19857767,-0.009553521,0.1400059,0.5629587,-0.5478429,-0.38384247
3498,-0.48219937,0.065688424,0.11799028,0.9278052,0.2683102,-0.012441611,0.119506225,-0.3707377,-0.30830356,0.10343853,0.7183533,-0.05000531,0.22270966,-0.503872,0.03832267,0.16153449,0.5848004,0.176134,0.13952285,-0.61216116
3499,-0.3661438,0.203145,0.3154556,-0.8052057,0.11877558,-0.041326053,0.15664001,0.57633007,-0.29490086,-0.09968833,-0.37664706,0.06798793,-0.47410616,0.24210855,-0.5519001,-0.124350294,-0.38243032,0.13349532,-0.6785075,0.15373878
3500,-0.090825714,0.8988103,-0.029023824,-0.16653042,0.32404426,-0.08652289,0.06962539,0.043293077,0.35631135,-0.41274077,0.102923036,0.19951956,-0.028044071,0.4474837,0.080973744,0.4429731,-0.054558992,-0.10907124,-0.2224804,0.58961207
3501,0.18952753,0.14949507,0.1539752,-0.6351489,-0.05147595,0.06629365,-0.079214945,0.059131533,-0.070291184,-0.33457705,-0.4825012,0.23148803,0.2851732,0.4497335,-1.2517104,0.0830945,0.06128749,-0.1619994,-0.41195637,-0.43046448
3502,0.6651504,-0.028791253,-0.07858822,0.24091604,-0.07575603,0.049373638,-0.45958117,0.060786802,-0.14934058,-0.2402829,-0.37762687,0.39490217,-0.3063828,-0.6253163,-0.3410407,0.40235037,-0.6278357,-0.6898667,0.13755946,-0.17364478
3503,0.04647682,0.39787444,0.056356654,0.59589505,0.32366928,0.17001659,-0.22225839,0.29414752,-0.023962459,0.2630425,-0.63003016,-0.5127024,-0.15094844,-0.071102716,-0.245267,0.08227912,0.2657504,0.8598483,-0.33937547,-0.2709067
3504,-0.04777593,0.64730805,-0.07465424,-0.28656527,-0.22843999,0.11419692,0.34041858,0.33102933,0.12013369,-0.1513408,-0.5955426,0.26840007,-0.20157348,-0.4196161,-0.067498006,0.14322166,0.34606066,0.8356694,0.25273147,-0.079671994
3505,-0.23955357,-0.28444758,-0.354543,-1.1514435,0.61070746,0.07498365,-0.21368033,-0.2830679,-0.50223976,0.21895121,0.46113575,-0.2108174,-0.59284204,-0.34169412,-0.08168083,-0.04142054,0.15762682,-0.19567472,0.29272655,0.30417582
3506,-0.2831255,0.26988715,0.104428805,0.4218955,-0.16013113,-0.4195935,0.030463444,0.96862894,-0.045595653,0.17684643,-0.35009688,-0.011427172,0.32892138,0.36508936,0.19150858,0.43412846,0.32715562,0.36477295,-0.38139948,0.74474907
3507,0.34430826,0.33103395,-0.0025062817,-0.21602519,0.63424724,-0.12052501,0.67395616,0.512963,-0.052872133,0.25778383,0.078431144,0.53860664,-0.052295122,-0.7321381,0.18316868,-0.18015707,-0.3357227,0.05921809,-0.05475749,-0.24227811
3508,-0.5493181,0.22204256,-0.07162172,-0.43815044,-0.24617931,0.16129394,0.66755617,-0.44425917,0.1127345,-0.37164328,-0.098914124,-0.13908312,0.12392022,-0.032028742,0.31594086,-0.9485756,-0.1382005,-0.03936402,-0.4723132,0.6378533
